Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W040_G1_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G1_6_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G2_1_para_AtrTa.TIF,1,0.007,0.007,0.005,0.512,0.316,0.619
W040_G2_6_perp_AtrTa.TIF,1,0.013,0.013,0.01,0.856,0.228,0.541
W040_G3_1_para_AtrTa.TIF,1,0.006,0.006,0.004,0.347,0.59,0.774
W040_G3_6_perp_AtrTa.TIF,2,0.023,0.012,0.018,0.712,0.317,0.605
W040_G4_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G4_6_perp_AtrTa.TIF,1,0.008,0.008,0.006,0.411,0.615,0.828
W040_G5_1_para_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W040_G5_6_perp_AtrTa.TIF,7,0.124,0.018,0.097,1.104,0.199,0.466
