Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
W024_G1_1_para_AtrTa.TIF,2,0.034,0.017,0.028,1.065,0.186,0.471
W024_G1_6_perp_AtrTa.TIF,3,0.069,0.023,0.058,1.5,0.178,0.397
W024_G2_1_para_AtrTa.TIF,2,0.045,0.023,0.038,1.483,0.187,0.448
W024_G2_6_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G3_1_para_AtrTa.TIF,2,0.014,0.007,0.012,0.396,0.553,0.839
W024_G3_6_perp_AtrTa.TIF,0,0,NaN,0,NaN,NaN,NaN
W024_G4_1_para_AtrTa.TIF,1,0.026,0.026,0.022,1.82,0.101,0.362
W024_G4_6_perp_AtrTa.TIF,2,0.048,0.024,0.04,1.291,0.197,0.56
W024_G5_1_para_AtrTa.TIF,3,0.051,0.017,0.042,0.974,0.253,0.655
W024_G5_6_perp_AtrTa.TIF,1,0.032,0.032,0.027,1.791,0.125,0.467
